,ret_1d,ret_5d,ma_gap,vol_20,dxy_chg_5d_dir,us10y_chg_5d_dir,cpi_surprise_dir,nfp_surprise_dir,fed_exp_level,fed_exp_chg,demand_chg_5d,gpr_level_z,gpr_chg_5d,ev_supply_5d,ev_geo_5d,ev_demand_5d,ev_cpi_5d,ev_jobs_5d,ev_fed_5d,ev_view_5d,inst_bias
2025-03-14,0.009422039343026434,0.002086128010319044,-0.023513459606734344,0.016018422629814937,0.2279701606745066,0.010000000000000675,1.9915854847397298,-0.1805060669366026,0.8958316646143347,-0.10416833538566528,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-17,0.0059364971019970625,0.023202897079664275,-0.015292007380176997,0.01612343956396594,0.7121360914879471,-0.08999999999999986,1.9820172391503528,-0.1854303328992479,0.8958316646143347,-0.10416833538566528,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-18,-0.010113114151961256,0.00976350226785172,-0.021836039262596252,0.015642153176416516,0.44245856859852495,-0.009999999999999787,1.9725574636724796,-0.19038003335866016,0.9237578457845971,-0.07624215421540292,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-19,0.003878865075156668,-0.007712883088628608,-0.014304449448279577,0.015595217264768634,0.05227765313061683,0.07000000000000028,1.9632040178720345,-0.19535573867816947,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-20,0.016246111269221153,0.02537039863744006,0.005003045311515741,0.016132376488289257,0.0143647259472246,0.02999999999999936,1.9299164642128965,-0.18768386958519975,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-21,0.0002929544476790724,0.0162413137420927,0.0068248180210828124,0.014803928930737988,-0.4564251970258004,0.05999999999999961,1.8978831746625984,-0.17998767855321496,0.8826014281019456,-0.013230236512389082,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-24,0.01208254017706345,0.022387356817159088,0.02004466493810675,0.015066085888687478,-0.6594942282290406,-0.03000000000000025,1.8670223330623013,-0.1722653812772623,0.31601370132286294,-0.013230236512389082,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-25,-0.0015929335060436145,0.03090753746307673,0.01840098104707888,0.013951566642030965,-0.45064069871223467,-0.019999999999999574,1.8372594241429832,-0.16451514995618444,0.380320976077009,-0.5434368697075881,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-26,0.00937619562855474,0.0364048680164748,0.027032243535857425,0.01405782584366663,-0.34642124123414053,-0.09999999999999964,1.8085264148104943,-0.1567351104537631,0.24078258490261875,-0.7592174150973813,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-27,0.003869031121465305,0.024027787868718953,0.03120782726797877,0.0128944454425092,-0.29971822042307306,-0.13999999999999968,1.7807610450157008,-0.1489233393029218,0.3401783273495326,-0.6598216726504673,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-28,-0.008041398874993,0.01569343454604688,0.023453950749408037,0.012882112844132296,-0.11942861170575192,-0.019999999999999574,1.7539062112777708,-0.1410778605403285,0.3331311916201204,-0.5494702364818252,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-03-31,0.030107357818940805,0.033718252187924236,0.05133713065007317,0.013682706867697502,-0.4056401332534598,0.10999999999999943,1.7279094288780517,-0.13319664235765494,0.22900294785408923,-0.08701075346877371,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-01,-0.003924871873297597,0.03138631382067025,0.04530381502980685,0.013726565555934978,-0.30169729519609056,0.13999999999999968,1.9680466042254399,-0.6113177126109343,0.28945462505525515,-0.09086635102175383,0.3021069769710616,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-02,0.007137389476553402,0.029147507668668915,0.04852672988067486,0.011637771362923502,-0.11462620923916589,0.14999999999999947,1.9310602606248055,-0.5999575332129902,0.25478644069578105,0.014003855793162295,0.3021069769710616,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-03,-0.06868413575730159,-0.04340565921009798,-0.020599986217373356,0.01999052903925087,1.2907300103036867,0.3200000000000003,1.8956046238194646,-0.5886514102173771,0.756865734201204,0.4166874068516713,0.3021069769710616,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-04,-0.0769729904233536,-0.11233725075845857,-0.09365715791772722,0.02626880480531561,0.4792012574089122,0.2599999999999998,1.8615700346649262,-0.5773947655565888,0.9084042219578943,0.5752730303377739,0.3021069769710616,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-07,-0.0210293836483757,-0.16347399222577508,-0.11047826725905185,0.026432861927894707,-0.09525876526645938,0.08000000000000007,1.828857549123647,-0.5661830390771365,0.4622249853687824,0.2332220375146932,0.3021069769710616,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-08,-0.018623750780315973,-0.17817287113279345,-0.12379624216030827,0.026558945220886074,-0.3424717124692833,-0.08999999999999986,1.797377625503193,-0.5550116784122798,0.6521346679060736,0.3626800428508184,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-09,0.04544372484090875,-0.1398665357684381,-0.07425116516080266,0.028319476860218552,-0.19536148996961433,-0.13999999999999968,1.7670490032346426,-0.5438761286757731,0.2840844677453706,0.02929802704958956,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-10,-0.037253123263974786,-0.1084355232751113,-0.10638213862582546,0.029158244231253225,-0.2865352484855421,-0.34000000000000075,1.7377977409991223,-0.5327718219153651,0.2816653480851402,-0.47520038611606374,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-11,0.023526625950402114,-0.007935906901355594,-0.07843859220683935,0.029694171741012118,1.4279934728473775,-0.47000000000000064,1.7095563880980387,-0.5216941662609429,0.17038647211913296,-0.7380177498387613,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-14,0.000487685939926763,0.013581162686946868,-0.07326154524022499,0.029619081957224916,2.498182580845576,-0.22999999999999954,1.6822632677772391,-0.5106385346975668,0.6214893267116658,0.15926434134288336,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-15,-0.0032557411145068826,0.02894917235275596,-0.07217079397991721,0.0295926709397581,2.4362559787115323,-0.08999999999999986,1.6558618550474413,-0.49960025338808967,0.5660128875025984,-0.08612178040347518,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-16,0.018417321867586267,0.0019227693794334755,-0.05013390257713812,0.029981365871605836,2.6499668319802883,0.04999999999999982,1.630300234611934,-0.4885745894634732,0.6191574555292201,0.3350729877838495,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-17,0.03476559320342787,0.07394148584683613,-0.0126747139352279,0.030899148834390672,1.5662448336784207,0.0600000000000005,1.6055306269836982,-0.47755673819118316,0.3949406080979662,0.113275260012826,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-21,-0.025048272614069056,0.02536658728236496,-0.033762329757727194,0.031287372429295274,1.3722389718125783,0.0600000000000005,1.5815089728748022,-0.4665418094229682,0.8103475600308582,0.6399610879117252,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-22,0.019311378051934724,0.04419027939437292,-0.010851736807965473,0.031523328395091595,1.0046110377018191,-0.03000000000000025,1.5581945675694415,-0.45552481321272414,0.5527747927129713,-0.06871453399869454,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-23,-0.03223537126241194,0.015210649246467867,-0.037955771284732265,0.032158931611706826,0.6065796277145763,-0.05000000000000071,1.52923065048592,-0.4544259185094155,0.46937294428807597,-0.0966399432145224,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-24,0.008316056241657321,0.005109383620538921,-0.02445537128808528,0.032134625081487865,0.2817337863138869,-0.03000000000000025,1.5012517182580476,-0.45332830235873334,0.5482678626621893,-0.07088959286703078,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-25,0.003656311203110718,-0.02599989837977823,-0.01560408033406624,0.03213150591453026,0.19816486342055795,0.04999999999999982,1.4741952828035527,-0.4522319595022697,0.4091171121779107,0.014176504079944474,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-28,-0.015511624678512526,-0.0164632504442217,-0.025547213971496063,0.03220965907875994,-0.3295602729030511,0.1899999999999995,1.4480041987244112,-0.4511368847042005,0.5952996255869244,-0.21504793444393377,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-29,-0.026620335692089547,-0.06239496418824597,-0.04376267394694988,0.0313899858588872,-0.14450548328466262,0.21999999999999975,1.422626085408631,-0.45004307275114197,0.5867458355649757,0.033971042852004474,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-04-30,-0.03726301467488202,-0.06742260760071606,-0.07095390576511917,0.03201845125419327,0.3520416955225425,0.23000000000000043,1.3980128237416887,-0.44895051845200823,0.8071972371931072,0.33782429290503124,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-01,0.01753982811595378,-0.058198835726419595,-0.04386241672442015,0.03239499482559271,-0.17522865549834954,0.07000000000000028,1.1762390884138154,0.7339120472650109,0.025994612298224633,-0.5222732503639647,-0.7807293608039334,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-02,-0.016166437342139517,-0.07802158427166983,-0.05310307806257342,0.029333363760078997,0.3170423271037004,-0.040000000000000036,1.1585847627219963,0.7236689237463476,-0.39929456664171803,-0.8084116788196287,-0.7807293608039334,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-05,-0.020101179321087237,-0.08261113891424454,-0.06912207193478803,0.02455256146986024,0.371829305657867,-0.1299999999999999,1.1413018036236648,0.7135208428074226,-0.27295118363794024,-0.8682508092248646,-0.7807293608039334,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-06,0.033732332621212,-0.022258470600942992,-0.034045639678182305,0.025594536003561024,0.450836253531961,-0.10999999999999943,1.1243735395967895,0.7034644977777345,-0.19623553852823558,-0.7829813740932113,-0.7807293608039334,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-07,-0.01741252597362486,-0.0024079818996858293,-0.05017462725674804,0.025552896446735716,0.3875453638529702,-0.08999999999999986,1.1077842680284844,0.6934966815884811,0.3821973631663512,-0.424999874026756,-0.7807293608039334,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-08,0.031194256711875035,0.011246446696235424,-0.016984358743362904,0.024351891202814887,0.31159529155720955,-0.1200000000000001,1.0915191818492926,0.6836142814753207,-0.18514311366488279,-0.21113772596310743,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-09,0.018358243192690082,0.04577112723106502,0.0005893279280044794,0.023264925126458152,-0.018694457460721736,-0.040000000000000036,1.0755643027908037,0.6738142739528481,0.25734582494630337,0.6566403915880215,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-12,0.015125928786628329,0.08099823533878059,0.01535073505149942,0.022905782690412373,-1.0019523757722082,-0.08999999999999986,1.0599064205677573,0.6640937200414984,-0.4534843212192362,-0.18053313758129597,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-13,0.027385885953782108,0.0746517886713507,0.04102718934145422,0.02368964467645491,-0.7510547624295594,-0.1900000000000004,1.0445330373694184,0.6544497607289588,-0.6133515565504464,-0.41711601802221077,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-14,-0.008200645232434134,0.08386366941254142,0.031364357651090025,0.023769861625896862,-0.4566112826223989,-0.27000000000000046,1.0294323171174269,0.6448796126494404,-1.0,-1.3821973631663513,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-15,-0.024526355627978447,0.028143057072687938,0.007522999439959044,0.02409503098339063,-0.04936590070774294,-0.08000000000000007,1.014593039010281,0.635380563965302,-0.5747319513024768,-0.389588837637594,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-16,0.014020050772469261,0.023804864652467117,0.02326532475082388,0.022905773845895108,-0.4526641152277522,-0.05999999999999961,1.0000045549293959,0.625949970436569,-0.5747319513024768,-0.389588837637594,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-19,0.0031954013448860508,0.011874337210724839,0.02677081693615868,0.022253339344961556,0.8646303274128408,-0.009999999999999787,0.9856567503294067,0.6165852516648451,-0.9047823788889579,-0.45129805766972164,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-20,-0.002075849048821077,-0.017587397791878345,0.026074420082823124,0.021769433320043996,0.5192004118469318,0.009999999999999787,0.9715400082771775,0.6072838874989805,-0.8770939204757287,-0.2637423639252823,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-21,-0.01595135731393693,-0.025338109873381143,0.010688314266948495,0.020839298069100794,0.7540273210591253,-0.04999999999999982,0.9576451763406173,0.5980434145906602,-0.8001637360997492,0.19983626390025078,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-22,-0.006027549404838517,-0.006839303650241213,0.005943196642497206,0.020764243882657865,0.6306109720609632,-0.08999999999999986,0.9419186039100219,0.5852588962733891,-0.9810997310920877,-0.4063677797896109,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-23,0.005377671234119141,-0.015481683188591333,0.012517231655452044,0.020789344806567016,1.3731609596526306,-0.08000000000000007,0.9264259837558869,0.5724818747447963,-1.0,-0.4063677797896109,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-26,0.0,-0.018677084533477384,0.012938014200363668,0.020514711484941637,1.3731609596526306,-0.08000000000000007,0.9111560575836556,0.5597030058157716,-1.0,-0.4063677797896109,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-27,-0.010455903131916244,-0.02705713861657255,0.0020946719853487394,0.019731669674838397,0.5804452096510926,0.05000000000000071,0.8960980490059415,0.5469125097328751,-1.0,-0.12290607952427135,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-28,0.015481446658683673,0.004375665356048053,0.014551456494256598,0.01787178084582606,-0.1964688179673768,0.11000000000000032,0.8812416254778294,0.5341000937745046,-1.0,-0.19983626390025078,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-29,-0.014660630721603951,-0.004257415960717381,-0.0015238134352459909,0.017945599849012703,0.3942875824812453,0.11000000000000032,0.866576862817036,0.5212548629122066,-0.9407181421470423,0.0403815889450454,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-05-30,-0.0024644717969319885,-0.012099558991768511,-0.00608802271733655,0.017494980605600202,-0.31610504540560136,0.09999999999999964,0.8520942120242831,0.5083652158553159,-0.2584590374928981,0.7415409625071019,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-02,0.028061203792645095,0.015961644800876584,0.017465324434463803,0.017592685157329372,-0.31610504540560136,0.09999999999999964,-0.265603878539405,0.7688199338949435,-0.47284208252604887,0.7415409625071019,0.47769787784406326,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-03,0.014135072158664386,0.040552620091457214,0.02807240297540936,0.016383495387722692,0.12392083210330807,-0.03000000000000025,-0.2724256412974583,0.7568106917659317,-0.7724027353212666,0.22759726467873342,0.47769787784406326,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-04,-0.00887064267568416,0.016200530757089382,0.01524667251711076,0.015913470186139658,0.7663818317747206,0.09999999999999964,-0.2793109228715301,0.7450294211205216,-0.3903135705545712,0.6096864294454287,0.47769787784406326,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-05,0.008239628299169688,0.03910078977786302,0.02067894445430074,0.014620769922021205,0.4953040307925982,0.02999999999999936,-0.28626158938073204,0.7334868853758254,-0.0868494706167453,0.853868671530297,0.47769787784406326,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-06,0.018914201994703284,0.06047946356949829,0.03675799214692432,0.014652386709924496,0.4979986433150341,-0.09999999999999964,-0.2932795739483297,0.7221974321154949,-0.6920663374813104,-0.4336072999884123,0.47769787784406326,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-09,0.01093411986841275,0.04335237964526595,0.04506654815916722,0.014496474766320091,0.22923042774001257,-0.03000000000000025,-0.30036688002147044,0.7111798504469659,-0.13109950881474713,0.34174257371130173,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-10,-0.004759354957587725,0.024457952529013838,0.03928889139097791,0.013342858295153352,0.33813823901358564,-0.009999999999999787,-0.3075255848922399,0.7004585048151405,0.043957297970612,0.8163600332918786,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-11,0.04763162790158759,0.08096022310628559,0.08311060382526403,0.016724637563098457,0.3856959585771258,-0.040000000000000036,-0.3147578434347815,0.6900648520770079,0.48637273806166376,0.876686308616235,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-12,-0.0016153906148810293,0.07110520419223487,0.0765397494924267,0.015414962999651118,0.6508784751272256,0.040000000000000036,-0.3220658920744567,0.6800394986931431,0.2661502248836699,0.3529996955004152,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-13,0.07008966348064138,0.12228066567817297,0.13887046861970198,0.0211733543673297,0.6904036777510947,0.09999999999999964,-0.3294520530063177,0.6704350329953594,0.08854069570024983,0.7806070331815602,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-16,-0.01671886956632118,0.09462767624343904,0.11538836824557563,0.021856489230680492,0.6234373746488164,0.03000000000000025,-0.3369187386818176,0.6613199923323125,-0.0,0.13109950881474713,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-17,0.041885939963908214,0.14127297116493498,0.14831298795104253,0.023096205805304443,0.44915880824628607,0.08000000000000007,-0.34446845658416586,0.6527845298881041,0.13475066072321693,0.09079336275260493,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-18,0.004000538739934001,0.09764188200328139,0.1423546116298411,0.022383409823326084,-0.11900121903687388,0.03000000000000025,-0.35210381431477294,0.6449486929361876,0.2707893885198124,-0.21558334954185138,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-19,0.0,0.09925727261816242,0.1320943190984636,0.022196633275462625,-0.11900121903687388,0.03000000000000025,-0.35982752501505205,0.6379748321586239,0.2707893885198124,-0.21558334954185138,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-20,-0.0027986957696040093,0.026368913367917024,0.11944414914766899,0.02236594519210172,-0.5953068577056353,0.03000000000000025,-0.37352717719742323,0.6511846180562668,0.45011542033079815,0.3615747246305483,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-23,-0.08957462436141128,-0.046486841427173076,0.02449678182313697,0.03153259920828139,-0.8429839417759322,0.1200000000000001,-0.3875812634331528,0.664714499004039,0.45011542033079815,0.3615747246305483,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-24,-0.06233203395028308,-0.15070481534136437,-0.040614188549348285,0.03486109698430227,0.11642689751777402,0.08999999999999986,-0.40201215108729627,0.6785811074824859,0.7565501484698701,0.6217994877466532,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-25,0.008508056581865375,-0.146197297499433,-0.03453639888584359,0.0347620961295394,0.3287487420328805,0.08999999999999986,-0.41684418890785935,0.6928023056252274,0.9686583287215992,0.6978689402017868,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-26,0.004917035106422496,-0.1412802623930105,-0.03302851398918438,0.03453037122591092,0.3287487420328805,0.08999999999999986,-0.4321039426596646,0.7073973058153256,0.9664748803209321,0.6978689402017868,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-27,0.004282661792001541,-0.13419890483140495,-0.032492359086391254,0.03450291490310603,1.141598535369892,0.08999999999999986,-0.44782046606559806,0.7223868061027816,0.7109575807372541,0.26084216040645597,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-06-30,-0.006277292296043235,-0.05090157276603691,-0.04079923346720893,0.03408108523748312,1.4530071123567523,0.09999999999999964,-0.4640256135018432,0.7377931426493226,0.9755869104866406,0.26084216040645597,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-01,0.005208345107138079,0.016638806291384256,-0.037174134092269995,0.03397248450852534,0.8481736724698874,0.040000000000000036,-0.7407828187504987,-0.8709098804611817,0.8081666903239322,0.05161654185406206,1.339445388791627,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-02,0.03010009029785632,0.0382308400073752,-0.010605826175289046,0.034455505334814035,0.8558706795109616,-0.009999999999999787,-0.7580813195456536,-0.8576469113714574,0.4022775435736246,-0.5663807851479745,1.339445388791627,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-03,-0.006693963262799585,0.02661984163815312,-0.02008489224086496,0.0345098815464135,0.34008914698553383,-0.08999999999999986,-0.7759448452749835,-0.8446258220360576,0.17887423089248297,-0.7876006494284491,1.339445388791627,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-04,0.0,0.022337179846151578,-0.021924284943907857,0.0343031594122838,0.34008914698553383,-0.08999999999999986,-0.7944112972643413,-0.8318474527115082,0.17887423089248297,-0.7876006494284491,1.339445388791627,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-07,0.01378514381224516,0.04239961595443997,-0.010121085031896015,0.034348836384260006,-0.17695513228506154,-0.16000000000000014,-0.8135222453589736,-0.8193143530834068,0.4903739744674088,-0.48521293601923177,1.339445388791627,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-08,0.005871145589476434,0.04306241643677833,-0.0067634083700056635,0.03432126781219797,-0.41351191014851185,-0.16000000000000014,-0.8333234009615721,-0.8070310470991433,0.4903132356005307,-0.3178534547234015,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-09,0.000731475418468186,0.013693801557390195,-0.006200394254967989,0.03263722856285122,-0.3582453855161205,-0.040000000000000036,-0.8538651670373859,-0.7950043700686169,0.3591654666970689,-0.043112076876555716,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-10,-0.026826358598543543,-0.006438593778353763,-0.03193466575775972,0.03319190104572273,-0.4999236821756625,-0.0,-0.8752032803636084,-0.7832438991432766,0.1800606023448632,0.001186371452380236,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-11,0.027849526121846324,0.02141093234349256,-0.0008810456722203597,0.029570528986123817,-0.4999236821756625,-0.0,-0.8973995649132241,-0.7717625058629657,0.2723763021627274,0.001186371452380236,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-14,-0.021709484368400034,-0.014083695837152632,-0.01913690533682555,0.029711297256396107,-0.5022567277572998,-0.02999999999999936,-0.9205228198771434,-0.7605770702140313,0.3212252501862358,-0.169148724281173,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-15,-0.00689141304133134,-0.026846254467960406,-0.02013582602409869,0.0277295617144056,-0.561929485943824,-0.08000000000000007,-0.9446498717629044,-0.7497094111269496,-0.04617262551213312,-0.5364858611126638,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-16,-0.0021068480328985117,-0.029684577919327104,-0.016044812364296668,0.027648391306231573,-0.5732846353203147,-0.1200000000000001,-0.9698668277014518,-0.7391875109970188,0.27803586390678686,-0.08112960279028203,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-17,0.017324208665593588,0.014465989344810026,0.006611047560716621,0.02812014186225329,-0.6710098861511415,-0.1200000000000001,-0.9962705771489639,-0.7290471455397098,0.27803586390678686,-0.08112960279028203,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-18,-0.0029656012244938523,-0.01634913800153015,0.008985442868387317,0.02811937534409007,-0.36240404131371307,-0.010000000000000675,-1.0239706024304682,-0.7193340814725135,0.0950236740249811,-0.1773526281377463,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-21,-0.0020811662038244805,0.003279180163045403,0.00786960028884831,0.01994159671806533,0.18698911753280978,0.04999999999999982,-1.0530911762215678,-0.7101070838312137,-0.04934758179398578,-0.3705728319802216,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-22,-0.014841738592348719,-0.0046711453879719755,-0.008381329447112229,0.014271048466120591,0.6883217644935491,0.15000000000000036,-1.058896010218294,-0.7001962165675661,-0.41458799237881244,-0.3684153668666793,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-23,-0.014605462733952024,-0.017169760089025488,-0.023240307358884493,0.014598048124167125,0.7040504910000633,0.05999999999999961,-1.0647541873583146,-0.690371808550432,-0.7936721142191152,-1.071707978125902,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-24,0.011883138003677018,-0.022610830750942057,-0.011958989677890663,0.014796924558027062,0.8886059496810317,0.040000000000000036,-1.0706666587345537,-0.6806308698597852,-1.0,-1.071707978125902,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-25,-0.013263400472635745,-0.03290862999908395,-0.024946907359979065,0.015084556567412552,0.3076705772873778,0.040000000000000036,-1.0766343993672611,-0.6709704958460522,-1.0,-1.095023674024981,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-28,0.023509082987580143,-0.0073183808076793255,-0.0026516603460313704,0.01590871249903311,-0.5156834263780219,-0.040000000000000036,-1.0826584089879672,-0.661387862650907,-1.0,-0.9506524182060142,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-29,0.03679049413234736,0.044313851917016756,0.031345890361423656,0.01778308840300512,-1.0748573290664254,0.009999999999999787,-1.0887397128551797,-0.6518802229470072,-0.48954839592655336,-0.07496040354774092,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-30,0.011349881195587663,0.07026919584655644,0.04084033858723135,0.016730823785729997,-1.534251570422951,0.020000000000000462,-1.094879362603259,-0.642444901881392,-0.9983982800538148,-0.2047261658346996,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-07-31,-0.010627703075082984,0.04775835476779644,0.02855388953298288,0.016859249562747754,-1.8020112673794664,0.05999999999999961,-1.1010784371261213,-0.6330792932082986,-0.37383795434924744,0.6261620456507526,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-08-01,-0.028261636417086677,0.03276011882334551,4.658895758513637e-05,0.018141249101697805,-1.022205146113242,0.16999999999999993,-2.109346779241734,2.1558910314594795,-0.37383795434924744,0.6261620456507526,-0.7300882736452907,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-08-04,-0.015566846303889825,-0.006315810468124461,-0.014298321998809094,0.01817551052212292,-0.30759052156905664,0.20000000000000018,-2.081556430220464,2.1020710111390692,1.0,2.0,-0.7300882736452907,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-08-05,-0.017193272519455682,-0.060299577119927505,-0.02911643826532284,0.01843167741859969,0.048938805000353636,0.1200000000000001,-2.054624064088894,2.0512582004092916,0.9929850282917722,1.4825334242183255,-0.7300882736452907,,0.0,0.0,0.0,0.0,,0.0,0.0,,
2025-08-06,-0.012508849691708512,-0.08415830800722368,-0.03858811544858032,0.01855161106455655,0.7380304799998738,0.16000000000000014,-2.0285042266088307,2.003166174810141,0.9234771306705328,1.9218754107243476,-0.7300882736452907,,0.0,0.0,0.0,0.0,,0.0,0.0,,
